,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,isZillowOwned,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isFresh,info2String,info1String,hdpData.homeInfo.unit,builderName,hdpData.homeInfo.providerListingID,lotAreaString,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,streetViewMetadataURL,streetViewURL
100,105194462,105194462,,https://photos.zillowstatic.com/fp/a2c255da7624a323b464c9255275b4d3-p_e.jpg,True,https://www.zillow.com/homedetails/1816-4th-St-SE-Moultrie-GA-31768/105194462_zpid/,FOR_SALE,House for sale,$,"$79,950",79950,"1816 4th St SE, Moultrie, GA 31768",1816 4th St SE,Moultrie,GA,31768,False,3.0,2.0,1716.0,False,,False,False,False,ForSale,For Sale (Broker),118400.0,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,"The Shop Real Estate, Co.",True,False,,True,False,31.15486,-83.78368,DAYS_ON,1 day on Zillow,105194462,1816 4th St SE,31768,Moultrie,GA,31.15486,-83.78368,79950.0,2.0,3.0,1716.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,79950.0,True,False,False,USD,USA,82162.0,,118400.0,1200.0,,,,0.48,acres,,,,,,,,,,,,MLS ID #7127088,,,,,,,,,,
101,14922275,14922275,,https://photos.zillowstatic.com/fp/fa6f982a76e59f0a4075e86c434c4aa2-p_e.jpg,True,https://www.zillow.com/homedetails/184-Grove-Rd-Locust-Grove-GA-30248/14922275_zpid/,FOR_SALE,House for sale,$,"$359,900",359900,"184 Grove Rd, Locust Grove, GA 30248",184 Grove Rd,Locust Grove,GA,30248,False,3.0,2.0,2636.0,False,,False,False,False,ForSale,For Sale (Broker),349000.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.344273,-84.09891,DAYS_ON,2 days on Zillow,14922275,184 Grove Rd,30248,Locust Grove,GA,33.344273,-84.09891,359900.0,2.0,3.0,2636.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,359900.0,True,False,False,USD,USA,250500.0,,349000.0,2249.0,,,,1.06,acres,,,,,,,,,,,,,,,,,,,,,,
102,237726740,237726740,,https://photos.zillowstatic.com/fp/2e81c576947cffa0f0b2b77ee80a6153-p_e.jpg,True,https://www.zillow.com/homedetails/2468-Highway-101-N-Dallas-GA-30157/237726740_zpid/,FOR_SALE,House for sale,$,"$109,900",109900,"2468 Highway 101 N, Dallas, GA 30157",2468 Highway 101 N,Dallas,GA,30157,False,3.0,2.0,0.0,False,,False,False,False,ForSale,For Sale (Broker),126900.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.87561,-84.999344,DAYS_ON,4 days on Zillow,237726740,2468 Highway 101 N,30157,Dallas,GA,33.87561,-84.999344,109900.0,2.0,3.0,0.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,109900.0,True,False,False,USD,USA,122420.0,,126900.0,1704.0,,,,1.15,acres,,,,,,,,,,,,,,,,,,,,,,
103,14159298,14159298,,https://photos.zillowstatic.com/fp/098e06b2d052b86d2bd513f8ea801f68-p_e.jpg,True,https://www.zillow.com/homedetails/1107-E-33rd-St-Savannah-GA-31404/14159298_zpid/,FOR_SALE,House for sale,$,"$315,000",315000,"1107 E 33rd St, Savannah, GA 31404",1107 E 33rd St,Savannah,GA,31404,False,3.0,2.0,1680.0,False,,False,False,False,ForSale,For Sale (Broker),315002.0,False,False,False,False,,Realty One Group Inclusion,True,False,,True,False,32.055485,-81.0823,DAYS_ON,4 days on Zillow,14159298,1107 E 33rd St,31404,Savannah,GA,32.055485,-81.0823,315000.0,2.0,3.0,1680.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,315000.0,True,False,False,USD,USA,93600.0,,315002.0,2499.0,,,,3963.96,sqft,,,,,,,,,,,,,,,,,,,,,,
104,84427135,84427135,,https://photos.zillowstatic.com/fp/8b3ecbd73e44b54e2900304f0a1d5ea3-p_e.jpg,True,https://www.zillow.com/homedetails/263-Beaumont-Hts-Macon-GA-31206/84427135_zpid/,FOR_SALE,House for sale,$,"$180,000",180000,"263 Beaumont Hts, Macon, GA 31206",263 Beaumont Hts,Macon,GA,31206,False,3.0,2.0,1356.0,False,,False,False,False,ForSale,For Sale (Broker),142700.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,32.800915,-83.692604,DAYS_ON,2 days on Zillow,84427135,263 Beaumont Hts,31206,Macon,GA,32.800915,-83.692604,180000.0,2.0,3.0,1356.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,180000.0,True,False,False,USD,USA,89825.0,,142700.0,1439.0,,,,9583.2,sqft,,,,,,,,,,,,,,,,,,,,,,
105,54064062,54064062,,https://photos.zillowstatic.com/fp/617a70260e841454d09c6961136dba24-p_e.jpg,True,https://www.zillow.com/homedetails/951-Ringgold-Rd-La-Fayette-GA-30728/54064062_zpid/,FOR_SALE,House for sale,$,"$100,000",100000,"951 Ringgold Rd, La Fayette, GA 30728",951 Ringgold Rd,La Fayette,GA,30728,False,3.0,2.0,1921.0,False,,False,False,False,ForSale,For Sale (Broker),98076.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.77827,-85.224106,PRICE_REDUCTION,"$6,000 (Sep 14)",54064062,951 Ringgold Rd,30728,La Fayette,GA,34.77827,-85.224106,100000.0,2.0,3.0,1921.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,100000.0,True,False,False,USD,USA,99176.0,1663138800000.0,98076.0,1981.0,"$6,000 (Sep 14)",-6000.0,,1.51,acres,,,,,,,,,,,,,,,,,,,,,,
106,221932331,221932331,,https://photos.zillowstatic.com/fp/5386d1ef6a2a401127646ba5a167cee8-p_e.jpg,True,https://www.zillow.com/homedetails/101-Whitney-Trce-Braselton-GA-30517/221932331_zpid/,FOR_SALE,House for sale,$,"$849,900",849900,"101 Whitney Trce, Braselton, GA 30517",101 Whitney Trce,Braselton,GA,30517,False,5.0,4.0,6214.0,False,,False,False,False,ForSale,For Sale (Broker),822026.0,False,True,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.12269,-83.788956,3D_HOME,3D Tour,221932331,101 Whitney Trce,30517,Braselton,GA,34.12269,-83.788956,849900.0,4.0,5.0,6214.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,849900.0,True,False,False,USD,USA,490000.0,,822026.0,3794.0,,,,2.5,acres,,,,,,,,,,,,,,,,,,,,,,
107,105285126,105285126,,https://photos.zillowstatic.com/fp/c178f13e4bb38d3b8a99556cdda89d89-p_e.jpg,True,https://www.zillow.com/homedetails/200-Hickory-Cir-W-West-Point-GA-31833/105285126_zpid/,FOR_SALE,House for sale,$,"$320,000",320000,"200 Hickory Cir W, West Point, GA 31833",200 Hickory Cir W,West Point,GA,31833,False,5.0,4.0,3200.0,False,,False,False,False,ForSale,For Sale (Broker),316100.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,32.806374,-85.04953,DAYS_ON,2 days on Zillow,105285126,200 Hickory Cir W,31833,West Point,GA,32.806374,-85.04953,320000.0,4.0,5.0,3200.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,320000.0,True,False,False,USD,USA,238274.0,,316100.0,2300.0,,,,2.02,acres,,,,,,,,,,,,,,,,,,,,,,
108,69955042,69955042,,https://photos.zillowstatic.com/fp/036ab5903bfa8afa57129f36b321b643-p_e.jpg,True,https://www.zillow.com/homedetails/149-Cross-Plains-Hulett-Rd-Carrollton-GA-30116/69955042_zpid/,FOR_SALE,House for sale,$,"$215,000",215000,"149 Cross Plains Hulett Rd, Carrollton, GA 30116",149 Cross Plains Hulett Rd,Carrollton,GA,30116,False,3.0,2.0,2394.0,False,,False,False,False,ForSale,For Sale (Broker),213807.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.61018,-84.93698,DAYS_ON,4 days on Zillow,69955042,149 Cross Plains Hulett Rd,30116,Carrollton,GA,33.61018,-84.93698,215000.0,2.0,3.0,2394.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,215000.0,True,False,False,USD,USA,153779.0,,213807.0,2094.0,,,,0.86,acres,,,,,,,,,,,,,,,,,,,,,,
109,14969564,14969564,,https://photos.zillowstatic.com/fp/59de19fbff36815af820024a1e50b2b1-p_e.jpg,True,https://www.zillow.com/homedetails/3627-Ronnie-Ct-Augusta-GA-30906/14969564_zpid/,FOR_SALE,House for sale,$,"$135,000",135000,"3627 Ronnie Ct, Augusta, GA 30906",3627 Ronnie Ct,Augusta,GA,30906,False,4.0,2.0,1755.0,False,,False,False,False,ForSale,For Sale (Broker),153800.0,False,False,False,False,,"Sandra Negron Realty, Llc",True,False,,True,False,33.41184,-82.080795,DAYS_ON,2 days on Zillow,14969564,3627 Ronnie Ct,30906,Augusta,GA,33.41184,-82.080795,135000.0,2.0,4.0,1755.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,135000.0,True,False,False,USD,USA,91041.0,,153800.0,1350.0,,,,0.27,acres,,,,,,,,,,,,,,,,,,,,,,
110,2088493487,2088493487,,https://photos.zillowstatic.com/fp/11a9b5b9ed24581bd21a6fd7c968e234-p_e.jpg,True,https://www.zillow.com/homedetails/0-Gulch-Road-Trenton-GA-30752/2088493487_zpid/,FOR_SALE,Lot / Land for sale,$,"$139,900",139900,"0 Gulch Road, Trenton, GA 30752",0 Gulch Road,Trenton,GA,30752,False,0.0,0.0,,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,George F. Willis Realty,True,False,,True,False,34.866158,-85.487686,DAYS_ON,57 days on Zillow,2088493487,0 Gulch Road,30752,Trenton,GA,34.866158,-85.487686,139900.0,0.0,0.0,,LOT,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,139900.0,True,False,False,USD,USA,,,,1299.0,,,,25.0,acres,,,,,,,,,,,,MLS ID #7100110,,,,25 acres,,,,,,
111,111234838,111234838,,https://photos.zillowstatic.com/fp/82108ba836c9afe4a336cf230e7d72c6-p_e.jpg,True,https://www.zillow.com/homedetails/134-Lochwolde-Dr-Macon-GA-31220/111234838_zpid/,FOR_SALE,Foreclosure,$,"$162,250",162250,"134 Lochwolde Dr, Macon, GA 31220",134 Lochwolde Dr,Macon,GA,31220,False,3.0,2.0,1458.0,False,,False,False,False,ForSale,Foreclosure,174000.0,False,False,False,False,https://photos.zillowstatic.com/fp/8a18a4ff89181d91b11bcbc4e9b66f67-zillow_web_48_23.jpg,GPS Realty Group,True,False,,True,False,32.84881,-83.7561,DAYS_ON,7 days on Zillow,111234838,134 Lochwolde Dr,31220,Macon,GA,32.84881,-83.7561,162250.0,2.0,3.0,1458.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,162250.0,True,False,False,USD,USA,111952.0,,174000.0,1599.0,,,,6969.6,sqft,,,,,,,,,,,Listing provided by MGMLS,MLS ID #167729,,,,,True,,,,,
112,105268023,105268023,,https://photos.zillowstatic.com/fp/a18d86ae233c7aeb5bdc0338e0145d1c-p_e.jpg,True,https://www.zillow.com/homedetails/227-Teem-Rd-Ellijay-GA-30536/105268023_zpid/,FOR_SALE,Foreclosure,$,"$93,900",93900,"227 Teem Rd, Ellijay, GA 30536",227 Teem Rd,Ellijay,GA,30536,False,3.0,2.0,2184.0,False,,False,False,False,ForSale,Foreclosure,,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.61052,-84.46096,DAYS_ON,28 days on Zillow,105268023,227 Teem Rd,30536,Ellijay,GA,34.61052,-84.46096,93900.0,2.0,3.0,2184.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,93900.0,True,False,False,USD,USA,205000.0,,,2090.0,,,,0.76,acres,,,,,,,,,,,,,,,,,,True,,,,
113,91047256,91047256,,https://photos.zillowstatic.com/fp/b16e82b036077dea7020a4cefa74b869-p_e.jpg,True,https://www.zillow.com/homedetails/1420-Owens-Ave-Albany-GA-31705/91047256_zpid/,FOR_SALE,House for sale,$,"$87,500",87500,"1420 Owens Ave, Albany, GA 31705",1420 Owens Ave,Albany,GA,31705,False,4.0,2.0,1412.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,Coldwell Banker Walden & Kirkland,True,False,,True,False,31.599138,-84.11698,DAYS_ON,7 days on Zillow,91047256,1420 Owens Ave,31705,Albany,GA,31.599138,-84.11698,87500.0,2.0,4.0,1412.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,87500.0,True,False,False,USD,USA,80300.0,,,992.0,,,,10018.8,sqft,,,,,,,,,,,,,,,,,,,,,,
114,14995779,14995779,,https://photos.zillowstatic.com/fp/9edb27c05843abd41becfc6cdc426027-p_e.jpg,True,https://www.zillow.com/homedetails/1585-Highway-212-SW-Conyers-GA-30094/14995779_zpid/,FOR_SALE,House for sale,$,"$299,900",299900,"1585 Highway 212 SW, Conyers, GA 30094",1585 Highway 212 SW,Conyers,GA,30094,False,3.0,2.0,2300.0,False,,False,False,False,ForSale,For Sale (Broker),293300.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.558113,-84.039986,PRICE_REDUCTION,"$15,000 (Oct 1)",14995779,1585 Highway 212 SW,30094,Conyers,GA,33.558113,-84.039986,299900.0,2.0,3.0,2300.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,299900.0,True,False,False,USD,USA,151400.0,1664607600000.0,293300.0,2165.0,"$15,000 (Oct 1)",-15000.0,,0.6,acres,,,,,,,,,,,,,,,,,,,,,,
115,49873360,49873360,,https://photos.zillowstatic.com/fp/9a1d8c38163f20635e4fb715d65fec25-p_e.jpg,True,https://www.zillow.com/homedetails/110-Delaware-Ave-Warner-Robins-GA-31093/49873360_zpid/,FOR_SALE,House for sale,$,"$125,000",125000,"110 Delaware Ave, Warner Robins, GA 31093",110 Delaware Ave,Warner Robins,GA,31093,False,3.0,2.0,1380.0,False,,False,False,False,ForSale,For Sale (Broker),113600.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,32.62988,-83.6284,DAYS_ON,9 days on Zillow,49873360,110 Delaware Ave,31093,Warner Robins,GA,32.62988,-83.6284,125000.0,2.0,3.0,1380.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,125000.0,True,False,False,USD,USA,46300.0,,113600.0,1240.0,,,,0.26,acres,,,,,,,,,,,,,,,,,,,,,,
116,61917149,61917149,,https://photos.zillowstatic.com/fp/855dc31dd3e9e2ed03eed699da707bd0-p_e.jpg,True,https://www.zillow.com/homedetails/3301-Pine-Grove-Cir-Atlanta-GA-30316/61917149_zpid/,FOR_SALE,House for sale,$,"$299,000",299000,"3301 Pine Grove Cir, Atlanta, GA 30316",3301 Pine Grove Cir,Atlanta,GA,30316,False,5.0,3.0,1900.0,False,,False,False,False,ForSale,For Sale (Broker),299000.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.688583,-84.307976,DAYS_ON,18 days on Zillow,61917149,3301 Pine Grove Cir,30316,Atlanta,GA,33.688583,-84.307976,299000.0,3.0,5.0,1900.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,299000.0,True,False,False,USD,USA,175600.0,,299000.0,2095.0,,,,0.3,acres,,,,,,,,,,,,,,,,,,,,,,
117,54501601,54501601,,https://photos.zillowstatic.com/fp/21b980b879effbd2c911d3ea4c0bcd09-p_e.jpg,True,https://www.zillow.com/homedetails/135-Widgeon-Dr-Newnan-GA-30263/54501601_zpid/,FOR_SALE,House for sale,$,"$225,000",225000,"135 Widgeon Dr, Newnan, GA 30263",135 Widgeon Dr,Newnan,GA,30263,False,3.0,2.0,1252.0,False,,False,False,False,ForSale,For Sale (Broker),222900.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.344185,-84.82654,DAYS_ON,5 days on Zillow,54501601,135 Widgeon Dr,30263,Newnan,GA,33.344185,-84.82654,225000.0,2.0,3.0,1252.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,225000.0,True,False,False,USD,USA,128140.0,,222900.0,1599.0,,,,0.0,sqft,,,,,,,,,,,,,,,,,,,,,,
118,105298000,105298000,111681,https://photos.zillowstatic.com/fp/e0653dceb0a3955fc1be1bd79bc8b8e1-p_e.jpg,True,https://www.zillow.com/homedetails/161-Fitzgerald-Hwy-Ocilla-GA-31774/105298000_zpid/,FOR_SALE,House for sale,$,"$64,900",64900,"161 Fitzgerald Hwy, Ocilla, GA 31774",161 Fitzgerald Hwy,Ocilla,GA,31774,False,6.0,2.0,2918.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,31.611837,-83.24971,TIME_ON_INFO,6 hours ago,105298000,161 Fitzgerald Hwy,31774,Ocilla,GA,31.611837,-83.24971,64900.0,2.0,6.0,2918.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,64900.0,True,False,False,USD,USA,68184.0,,,1837.0,,,,0.5799816345270891,acres,,,,,,,,,,False,,,,,,,,,,,,
119,76541281,76541281,,https://photos.zillowstatic.com/fp/242768a1dfed9b0cc8b447b67c0da7e4-p_e.jpg,True,https://www.zillow.com/homedetails/7835-Big-Creek-Dr-Columbus-GA-31904/76541281_zpid/,FOR_SALE,House for sale,$,"$229,900",229900,"7835 Big Creek Dr, Columbus, GA 31904",7835 Big Creek Dr,Columbus,GA,31904,False,3.0,2.0,1618.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,https://photos.zillowstatic.com/fp/6514fdf466fb37cfcea7316f94414a9a-zillow_web_48_23.jpg,"Coldwell Banker / Kennon, Parker, Duncan & Davis",True,False,,True,False,32.55803,-84.964386,DAYS_ON,2 days on Zillow,76541281,7835 Big Creek Dr,31904,Columbus,GA,32.55803,-84.964386,229900.0,2.0,3.0,1618.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,229900.0,True,False,False,USD,USA,148930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,110814372,110814372,,https://photos.zillowstatic.com/fp/7f78d58c9786839a12d19b906dca356c-p_e.jpg,True,https://www.zillow.com/homedetails/136-Lillian-Dr-Byron-GA-31008/110814372_zpid/,FOR_SALE,House for sale,$,"$290,000",290000,"136 Lillian Dr, Byron, GA 31008",136 Lillian Dr,Byron,GA,31008,False,4.0,4.0,2400.0,False,,False,False,False,ForSale,For Sale (Broker),285414.0,False,False,False,False,,,False,False,,True,False,32.597633,-83.789024,DAYS_ON,11 days on Zillow,110814372,136 Lillian Dr,31008,Byron,GA,32.597633,-83.789024,290000.0,4.0,4.0,2400.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,290000.0,True,False,False,USD,USA,187900.0,,285414.0,2377.0,,,,1.0,acres,,,,,,,,,,,Listing provided by CGMLS,,,,,,,,,,,
121,14513970,14513970,,https://photos.zillowstatic.com/fp/02a050c3caab6d001996bc14c34675e7-p_e.jpg,True,https://www.zillow.com/homedetails/7429-Waters-Edge-Dr-Stone-Mountain-GA-30087/14513970_zpid/,FOR_SALE,House for sale,$,"$339,000",339000,"7429 Waters Edge Dr, Stone Mountain, GA 30087",7429 Waters Edge Dr,Stone Mountain,GA,30087,False,4.0,4.0,3374.0,False,,False,False,False,ForSale,For Sale (Broker),408100.0,False,True,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.78876,-84.08876,3D_HOME,3D Tour,14513970,7429 Waters Edge Dr,30087,Stone Mountain,GA,33.78876,-84.08876,339000.0,4.0,4.0,3374.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,339000.0,True,False,False,USD,USA,275000.0,,408100.0,2569.0,,,,0.3,acres,,,,,,,,,,,,,,,,,,,,,,
122,105412288,105412288,,https://photos.zillowstatic.com/fp/a544c1bd74683042faa5167eee6bd821-p_e.jpg,True,https://www.zillow.com/homedetails/3461-Jordan-Rd-Hiawassee-GA-30546/105412288_zpid/,FOR_SALE,House for sale,$,"$82,500",82500,"3461 Jordan Rd, Hiawassee, GA 30546",3461 Jordan Rd,Hiawassee,GA,30546,False,3.0,2.0,864.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.924465,-83.6963,DAYS_ON,26 days on Zillow,105412288,3461 Jordan Rd,30546,Hiawassee,GA,34.924465,-83.6963,82500.0,2.0,3.0,864.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,82500.0,True,False,False,USD,USA,90642.0,,,1397.0,,,,1.74,acres,,,,,,,,,,,,,,,,,,,,,,
123,76456340,76456340,,https://photos.zillowstatic.com/fp/4b82bac5b06688ff2a4fa6683212b290-p_e.jpg,True,https://www.zillow.com/homedetails/122-Peach-Blossom-Ln-SE-Calhoun-GA-30701/76456340_zpid/,FOR_SALE,House for sale,$,"$317,000",317000,"122 Peach Blossom Ln SE, Calhoun, GA 30701",122 Peach Blossom Ln SE,Calhoun,GA,30701,False,4.0,3.0,2065.0,False,,False,False,False,ForSale,For Sale (Broker),274800.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.439133,-84.840294,DAYS_ON,2 days on Zillow,76456340,122 Peach Blossom Ln SE,30701,Calhoun,GA,34.439133,-84.840294,317000.0,3.0,4.0,2065.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,317000.0,True,False,False,USD,USA,155400.0,,274800.0,1999.0,,,,0.7,acres,,,,,,,,,,,,,,,,,,,,,,
124,232399806,232399806,,https://photos.zillowstatic.com/fp/21ef6e714228e0e903192e6996cc7aef-p_e.jpg,True,https://www.zillow.com/homedetails/628-Ruby-Lake-Dr-Hiawassee-GA-30546/232399806_zpid/,FOR_SALE,House for sale,$,"$169,000",169000,"628 Ruby Lake Dr, Hiawassee, GA 30546",628 Ruby Lake Dr,Hiawassee,GA,30546,False,2.0,1.0,0.0,False,,False,False,False,ForSale,For Sale (Broker),162500.0,False,False,False,False,,Mary Hedden Properties,True,False,,True,False,34.88703,-83.76748,PRICE_REDUCTION,$900 (Jul 21),232399806,628 Ruby Lake Dr,30546,Hiawassee,GA,34.88703,-83.76748,169000.0,1.0,2.0,0.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,169000.0,True,False,False,USD,USA,44410.0,1658386800000.0,162500.0,1262.0,$900 (Jul 21),-900.0,,8712.0,sqft,,,,,,,,,,,,,,,,,,,,,,
125,2113217431,2113217431,,https://photos.zillowstatic.com/fp/2cc104fb30111a6a941b355fb9207a14-p_e.jpg,True,https://www.zillow.com/homedetails/24-Allatoona-Landing-Rd-SE-9-Cartersville-GA-30121/2113217431_zpid/,FOR_SALE,Home for sale,$,"$129,000",129000,"24 Allatoona Landing Rd SE #9, Cartersville, GA 30121",24 Allatoona Landing Rd SE #9,Cartersville,GA,30121,False,1.0,1.0,525.0,False,,False,False,False,ForSale,For Sale (Broker),121500.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.10905,-84.71124,DAYS_ON,12 days on Zillow,2113217431,24 Allatoona Landing Rd SE #9,30121,Cartersville,GA,34.10905,-84.71124,129000.0,1.0,1.0,525.0,MANUFACTURED,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,129000.0,True,False,False,USD,USA,,1664521200000.0,121500.0,1261.0,,21000.0,,0.0,sqft,,,,,,,,,,,,,# 9,,,,,,,,,
